FROM_JOB;TO_JOB
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.OPOUNTIA
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.SANIKOS
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.SELEYKOSMON
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.SOFRANOAE
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AIOLILIOKAST
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AIOLPANDERAE
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AIOLPROVATA
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AMALTHIAENERG
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AMARIV2182MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.AYLAKI1059MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.BRQXQN4103MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.DEHTERNAAE
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.DEMQNQ106MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.DIASEL1061MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.ENERGE8592MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.ENERGEVROUAE
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.ENERGFERON
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.ENERGKAFIREOS
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.ENERGSERVOUAE
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.EOLPARKTARATSA
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.FILQSV4097MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.INDIGITALTERNA
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.KOINGEKTERNA
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.LADWNA4098MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.MAZARA4099MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.PETRIE6469MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.PQYRNA7312MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.RAXHVP4102MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.SAHEVG7311MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.SKALAV4105MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.SMARTICKET
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.TERNAENANTLIOTAM
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.TRIXWN4107MT940
P.JW.GR.WEF.INTEGRA.MT950SPLITTER.EXE;P.FT.GR.WEF.TO.TERNA.TSQYGK4107MT940
P.JW.GR.WEF.IPPODROMIES.INCOMING.FILE.CHECK;P.JW.GR.WEF.IPPODROMIES.IPPODROMIESDECRYPTFILES.BAT
P.JW.GR.WEF.IPPODROMIES.IPPODROMIESDECRYPTFILES.BAT;P.FT.GR.WEF.IPPODROMIES.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.IPPODROMIES.IPPODROMIESENCRYPTFILES.BAT;P.FT.GR.WEF.IPPODROMIES.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.IPPODROMIES.IPPODROMIESENCRYPTFILES.BAT;P.FT.GR.WEF.MT9XX.TO.IPPODROMIES
P.JW.GR.WEF.IPPODROMIES.MOV.INCOMING.POST.DECRYPT;ENDFOLD
P.JW.GR.WEF.IPPODROMIES.OUTGOING.FILE.CHECK;P.FT.GR.WEF.IPPODROMIES.MOV.OUTGOING.PRE.ENCRYPT
P.JW.GR.WEF.IRCH.OUTGOING.FILE.CHECK;P.FT.GR.WEF.IRCH.MOV.OUTGOING.PRE.ENCRYPT.CUS2BANK
P.JW.GR.WEF.IRCH.PAIN_DECRYPTFILES.BAT;P.FT.GR.WEF.IRCH.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.IRCH.PAIN_ENCRYPTFILES.BAT;P.FT.GR.WEF.IRCH.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.LAFARGE.OUTGOING.FILE.CHECK;P.FT.GR.WEF.LAFARGE.MOV.OUTGOING.PRE.ENCRYPT.CUS2BANK
P.JW.GR.WEF.LAFARGE.PAIN_DECRYPTFILES.BAT;ENDFOLD
P.JW.GR.WEF.LAFARGE.PAIN_DECRYPTFILES.BAT;P.FT.GR.WEF.LAFARGE.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.LAFARGE.PAIN_DECRYPTFILES.BAT;P.JW.GR.WEF.LAFARGE.PAIN_DECRYPTFILES.BAT
P.JW.GR.WEF.LAFARGE.PAIN_ENCRYPTFILES.BAT;P.FT.GR.WEF.LAFARGE.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.LEPETE;P.FT.GR.WEF.LEPETE
P.JW.GR.WEF.METLEN.ENCRYPTFILES.BAT;P.FT.GR.WEF.METLEN.MOV.OUTGOING.POST.ENCRYPT.MYTILH851100000
P.JW.GR.WEF.METLEN.OUTGOING.FILE.CHECK;P.FT.GR.WEF.METLEN.MOV.OUTGOING.PRE.ENCRYPT.CUS2BANK
P.JW.GR.WEF.METLEN.PAIN_DECRYPTFILES.BAT;P.FT.GR.WEF.METLEN.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.METLEN.PAIN_ENCRYPTFILES.BAT;P.FT.GR.WEF.METLEN.MOV.OUTGOING.POST.ENCRYPT.3187
P.JW.GR.WEF.MOV.TO.AKUO.FILE.CHECK;P.FT.GR.WEF.MOV.TO.AKUO
P.JW.GR.WEF.MOV.TO.APIVITA.FILE.CHECK;P.FT.GR.WEF.MOV.TO.APIVITA
P.JW.GR.WEF.MOV.TO.ATHZYTH.FILE.CHECK;P.FT.GR.WEF.MOV.TO.ATHZYTH
P.JW.GR.WEF.MOV.TO.AZSEDEMM.FILE.CHECK;P.FT.GR.WEF.MOV.TO.AZSEDEMM
P.JW.GR.WEF.MOV.TO.DAUFOOD.FILE.CHECK;P.FT.GR.WEF.MOV.TO.DAUFOOD
P.JW.GR.WEF.MOV.TO.DEI.FILE.CHECK;P.FT.GR.WEF.MOV.TO.MOTOR
P.JW.GR.WEF.MOV.TO.HELLENIQ_ENERGY.FILE.CHECK;P.FT.GR.WEF.MOV.TO.HELLENIQ_ENERGY
P.JW.GR.WEF.MOV.TO.KAIZEN.FILE.CHECK;P.FT.GR.WEF.MOV.TO.KAIZEN
P.JW.GR.WEF.MOV.TO.METLIFE.FILE.CHECK;P.FT.GR.WEF.MOV.TO.METLIFE
P.JW.GR.WEF.MOV.TO.MOTOR.FILE.CHECK;P.FT.GR.WEF.MOV.TO.MOTOR
P.JW.GR.WEF.MOV.TO.NESNCH22.FILE.CHECK;P.FT.GR.WEF.MOV.TO.NESNCH22
P.JW.GR.WEF.MOV.TO.ROKAS.FILE.CHECK;P.FT.GR.WEF.MOV.TO.ROKAS
P.JW.GR.WEF.MOV.TO.WAIKIKI.FILE.CHECK;P.FT.GR.WEF.MOV.TO.WAIKIKI
P.JW.GR.WEF.MT9XX.ELLINIKA_LAXEIA.MOV.OUTGOING.PRE.ENCRYPT.1;P.JW.GR.WEF.ELLINIKA_LAXEIA.ELLINIKALAXEIAENCRYPTFILES.BAT
P.JW.GR.WEF.MT9XX.IPPODROMIES.MOV.OUTGOING.PRE.ENCRYPT.1;P.JW.GR.WEF.IPPODROMIES.IPPODROMIESENCRYPTFILES.BAT
P.JW.GR.WEF.MT9XX.OPAP.MOV.OUTGOING.PRE.ENCRYPT.1;P.JW.GR.WEF.OPAP.OPAPENCRYPTFILES.BAT
P.JW.GR.WEF.MT9XX.ROYAL_CANIN.MOV.MT940.PRE.ENCRYPT;P.JW.GR.WEF.MT9XX.ROYAL_CANIN.MT940_ENCRYPTFILE.BAT
P.JW.GR.WEF.MT9XX.ROYAL_CANIN.MT940_ENCRYPTFILE.BAT;P.FT.GR.WEF.MT9XX.TO.ROYAL_CANIN
P.JW.GR.WEF.NN_HELLAS.OUTGOING.FILE.CHECK;P.FT.GR.WEF.NN_HELLAS.MOV.OUTGOING.PRE.ENCRYPT.CUS2BANK
P.JW.GR.WEF.NN_HELLAS.PAIN_DECRYPTFILES.BAT;P.FT.GR.WEF.NN_HELLAS.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.NN_HELLAS.PAIN_DECRYPTFILES.BAT;P.JW.GR.WEF.NN_HELLAS.PAIN_DECRYPTFILES.BAT
P.JW.GR.WEF.NN_HELLAS.PAIN_ENCRYPTFILES.BAT;P.FT.GR.WEF.NN_HELLAS.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.OLYMPIC.NBGFROMAEGEAN.CMD;ENDFOLD
P.JW.GR.WEF.OPAP.INCOMING.FILE.CHECK;P.JW.GR.WEF.OPAP.OPAPDECRYPTFILES.BAT
P.JW.GR.WEF.OPAP.MOV.INCOMING.POST.DECRYPT;ENDFOLD
P.JW.GR.WEF.OPAP.OPAPDECRYPTFILES.BAT;P.FT.GR.WEF.OPAP.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.OPAP.OPAPENCRYPTFILES.BAT;P.FT.GR.WEF.MT9XX.TO.OPAP
P.JW.GR.WEF.OPAP.OPAPENCRYPTFILES.BAT;P.FT.GR.WEF.OPAP.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.OPAP.OUTGOING.FILE.CHECK;P.FT.GR.WEF.OPAP.MOV.OUTGOING.PRE.ENCRYPT
P.JW.GR.WEF.OPAP_PAROXIS_YP.INCOMING.FILE.CHECK;P.JW.GR.WEF.OPAP_PAROXIS_YP.OPAPPAROXISIPDECRYPTFILES.BAT
P.JW.GR.WEF.OPAP_PAROXIS_YP.MOV.INCOMING.POST.DECRYPT;ENDFOLD
P.JW.GR.WEF.OPAP_PAROXIS_YP.OPAPPAROXISIPDECRYPTFILES.BAT;P.FT.GR.WEF.OPAP_PAROXIS_YP.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.OPAP_PAROXIS_YP.OPAPPAROXISIPENCRYPTFILES.BAT;P.FT.GR.WEF.OPAP_PAROXIS_YP.MOV.OUTGOING.POST.ENCRYPT
P.JW.GR.WEF.OPAP_PAROXIS_YP.OUTGOING.FILE.CHECK;P.FT.GR.WEF.OPAP_PAROXIS_YP.MOV.OUTGOING.PRE.ENCRYPT
P.JW.GR.WEF.PQH.PQH_PUT.BAT;P.JW.GR.WEF.MT9XX.ELLINIKA_LAXEIA.MOV.OUTGOING.PRE.ENCRYPT.1
P.JW.GR.WEF.ROYAL_CANIN.FILE.CHECK;P.JW.GR.WEF.ROYAL_CANIN.PAIN_DECRYPTFILES.BAT
P.JW.GR.WEF.ROYAL_CANIN.PAIN_DECRYPTFILES.BAT;P.FT.GR.WEF.ROYAL_CANIN.MOV.INCOMING.POST.DECRYPT
P.JW.GR.WEF.VODAFONE.REN.OAFP.FTODCYTA.00313;P.JW.GR.WEF.VODAFONE.DIR.OAFP
P.JW.GR.WEF.VOLTALIA.OUTSCORE.MOV.TO.SAA.FILE.CHECK;P.FT.GR.WEF.VOLTALIA.OUTSCORE.MOV.TO.SAA
P.JW.GR.WHTXS.BCKP.SAP_FI_INT_TAX_LOAN.TXT;P.JW.GR.WHTXS.WNSPD229.BAT
P.JW.GR.WHTXS.WNSPD229.BAT;P.JS.GR.WHTXS.ZNB_FI_ACC_WITHOLDING_UPL_EDIT_SAP
P.JW.GR.WHTXS.WNSPD341.BAT;P.JS.GR.WHTXS.ZNB_FI_ACC_WITHOLDING_UPL_EDIT_FIN
P.JW.GR.WIN.KARTELIDIA.IN.UNZIP;ENDFOLDER
P.JW.GR.WIN.KARTELIDIA.OUT;P.FT.GR.WIN.KARTELIDIA.OUT
P.JW.GR.WN.MYNBG.CORPORATETOEDW.CMD;P.FT.GR.WNS.KAT.MYNBG.CRM_CST_RM_D.TXT
P.JW.GR.WNM.ETL.GGPS_MBERR_IN.CMD;P.FT.GR.WNM.ETL.MBA_011_011
P.JW.GR.WNM.ETL.GGPS_MBERR_IN.CMD;P.FT.GR.WNM.ETL.MBA_011_055
P.JW.GR.WNS.GETTEPIXPETITIONSFROMPSKE.BAT;P.JW.GR.WNS.TEPIXPETITIONSTOCRMDATA.BAT
P.JW.GR.WNS.LOADFRAUDDB.BAT;DDWMVB02
P.JW.GR.WNS.LOADFRAUDDB.BAT;P.FT.GR.WNS.BACKUPFRAUDDBFILES
P.JW.GR.WNS.WATCHLIST.CMD;P.FT.GR.WNS.WATCHLIST.TO.MANTASGRPROC
P.JW.GR.XOR.CEPAL_GET.BAT;P.FT.GR.XOR.NBG_EUCLID_ACC_SNAP_YYYYMMDD.TXT
P.JW.GR.XOR.DOVALUE.ETALIAA_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.ETALIAA_PAY.MOVE
P.JW.GR.XOR.DOVALUE.ETALIAA_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.ETALIAA_REJ.MOVE
P.JW.GR.XOR.DOVALUE.ETALIAA_SNAP.GET;P.FT.GR.XOR.DOVALUE.ETALIAA_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_2_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_2_PAY.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_2_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_2_REJ.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_2_SNAP.GET;P.FT.GR.XOR.DOVALUE.FRONTIER_2_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_3_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_3_PAY.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_3_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_3_REJ.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_3_SNAP.GET;P.FT.GR.XOR.DOVALUE.FRONTIER_3_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_PAY.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.FRONTIER_REJ.MOVE
P.JW.GR.XOR.DOVALUE.FRONTIER_SNAP.GET;P.FT.GR.XOR.DOVALUE.FRONTIER_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.GEMINIA2_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINIA2_PAY.MOVE
P.JW.GR.XOR.DOVALUE.GEMINIA2_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINIA2_REJ.MOVE
P.JW.GR.XOR.DOVALUE.GEMINIA2_SNAP.GET;P.FT.GR.XOR.DOVALUE.GEMINIA2_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.GEMINIB2_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINIB2_PAY.MOVE
P.JW.GR.XOR.DOVALUE.GEMINIB2_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINIB2_REJ.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_A_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINI_A_PAY.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_A_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINI_A_REJ.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_A_SNAP.GET;P.FT.GR.XOR.DOVALUE.GEMINI_A_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_B_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINI_B_PAY.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_B_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.GEMINI_B_REJ.MOVE
P.JW.GR.XOR.DOVALUE.GEMINI_B_SNAP.GET;P.FT.GR.XOR.DOVALUE.GEMINI_B_SNAP.MOVE
P.JW.GR.XOR.DOVALUE.ICON_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.ICON_PAY.MOVE
P.JW.GR.XOR.DOVALUE.ICON_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.ICON_REJ.MOVE
P.JW.GR.XOR.DOVALUE.MELFI_PAY.ENCRYPT;P.FT.GR.XOR.DOVALUE.MELFI_PAY.MOVE
P.JW.GR.XOR.DOVALUE.MELFI_REJ.ENCRYPT;P.FT.GR.XOR.DOVALUE.MELFI_REJ.MOVE
P.JW.GR.XOR.DOVALUE.MELFI_SNAP.GET;P.FT.GR.XOR.DOVALUE.MELFI_SNAP.MOVE
P.JW.GR.XOR.DOVALUEGET.BAT;P.FT.GR.XOR.FROMDOVALUE.TO.10846
P.JW.GR.XOR.EOS.ETALIAB_PAY.ENCRYPT;P.FT.GR.XOR.EOS.ETALIAB_PAY.MOVE
P.JW.GR.XOR.EOS.ETALIAB_REJ.ENCRYPT;P.FT.GR.XOR.EOS.ETALIAB_REJ.MOVE
P.JW.GR.XOR.EOS.ETALIAB_SNAP.GET;P.FT.GR.XOR.EOS.ETALIAB_SNAP.MOVE
P.JW.GR.XOR.EOS.PALMYRA_PAY.ENCRYPT;P.FT.GR.XOR.EOS.PALMYRA_PAY.MOVE
P.JW.GR.XOR.EOS.PALMYRA_REJ.ENCRYPT;P.FT.GR.XOR.EOS.PALMYRA_REJ.MOVE
P.JW.GR.XOR.EOS.PALMYRA_SNAP.GET;P.FT.GR.XOR.EOS.PALMYRA_SNAP.MOVE
P.JW.GR.XOR.EOS.VIRGO_PAY.ENCRYPT;P.FT.GR.XOR.EOS.VIRGO_PAY.MOVE
P.JW.GR.XOR.EOS.VIRGO_REJ.ENCRYPT;P.FT.GR.XOR.EOS.VIRGO_REJ.MOVE
P.JW.GR.XOR.EOS.VIRGO_SNAP.GET;P.FT.GR.XOR.EOS.VIRGO_SNAP.MOVE
P.JW.GR.XOR.INTRUM.EARTH_SNAP.GET;P.FT.GR.XOR.NBG_EARTH_ACC_SNAP_YYYYMMDD.TXT
P.JW.GR.XOR.NBGFROMQUALCO.CMD;P.FT.GR.XOR.NBG_MIRROR_ACC_SNAP_YYYYMMDD.TXT
P.JW.GR.XOR.SLR.COP.DOC.IN.V0000Z0603;P.JW.GR.XOR.SLR.MOV.DOC.IN.V000010846
P.JW.GR.XOR.SLR.COP.INTERFACE.IN.V0000Z0603;P.JW.GR.XOR.SLR.MOV.INTERFACES.IN.V000010846
P.JW.GR.XOR.SLR.DOCOUT.BAT;P.JW.GR.XOR.SLR.MOV.DOC.OUT.V0000Z0603
P.JW.GR.XOR.SLR.DOC_IN.BAT;END_P.FL.GR.XOR.SLR.DOC.IN
P.JW.GR.XOR.SLR.DOC_IN.BAT;P.EW.GR.XOR.SLR.DOCOUT.CHECK
P.JW.GR.XOR.SLR.INTERFACESIN.BAT;P.EW.GR.XOR.SLR.DOCOUT.CHECK
P.JW.GR.XOR.SLR.INTERFACESOUT.BAT;P.JW.GR.XOR.SLR.MOV.INTERFACES.OUT.V0000Z0603
P.JW.GR.XOR.SLR.MOV.DOC.IN.V000010846;P.FT.GR.XOR.SLR.DOC.IN.MOVE
P.JW.GR.XOR.SLR.MOV.DOC.OUT.V0000Z0603;P.FT.GR.XOR.SLR.DOC.OUT.MOVE
P.JW.GR.XOR.SLR.MOV.INTERFACES.IN.V000010846;P.FT.GR.XOR.SLR.INTERFACES.IN.MOVE
P.JW.GR.XOR.SLR.MOV.INTERFACES.OUT.V0000Z0603;P.FT.GR.XOR.SLR.INTERFACES.OUT.MOVE
P.JW.GR_CMS_CHECK_TRF_LOG_416581;P.JW.GR.CMS.VCX_DELETE_TRANSFER_LOG_416581
P.JW.GR_CMS_CHECK_VX299_LOG_416581;P.JW.GR.CMS.VCX_DELETE_VX299_416581
P.JW.GR_CMS_RECONCILE_VX220_416581;P.FT.GR.CMS.VCX_416581_COLLECTION_BACKUP
P.JW.IPM.LOANS.BAT;P.FT.IPM.LOANS.CAMPAIGN_LOAN_PAYMENTS_D_YYYYMMDD.CSV
P.JW.IPM.RENAME.ELPAY.FILE;P.JW.IPM.LOANS.BAT
P.JW.PAYMENTS.SENOPDAY.PMNTFilesService.exe;P.FT.PAYMENTS.SENOPDAY.MOVE
P.JW.PAYMENTS.SENOPMON.PMNTFilesService.exe;P.FT.PAYMENTS.SENOPMON.MOVE
P.JW.PAYMENTS.SETDAY.PMNTFilesService.exe;P.FT.GR.TRASFER.SET.PMNT.TO.GLX
P.JW.PAYMENTS.SETDAY.PMNTFilesService.exe;P.FT.PAYMENTS.SETDAY.MOVE
P.JW.PAYMENTS.SETDAY.PMNTFilesService.exe;WNMPD449
P.JW.PAYMENTS.SETDAY.PMNTFilesService.exe;WNMPD453
P.JW.PAYMENTS.SETMON.PMNTFilesService.exe;P.FT.PAYMENTS.SETMON.MOVE
P.JW.SAP.HYPERION.CLEAR_HYPERION_B_SERVER;P.FT.GR.SAP.HYPERION.PROMOTION_PAYLOAD
P.JW.SAP.HYPERION.CLEAR_HYPERION_SERVER;P.FT.GR.SAP.HYPERION.PROMOTION_PAYLOAD
P.JW.SAP.HYPERION.PROMOTIONDEPLOYMENT.BAT;P.JW.SAP.HYPERION.PROMOTIONDEPLOYMENT.BAT
P.JW.ST.QUA.ACTIVITIES_WAREHOUSE.BAT;P.JW.ST.QUA.PREPARATION_CRITICAL.BAT
P.JW.ST.QUA.CMS_DATALOAD.BAT;P.JW.ST.QUA.CRITICAL.BAT
P.JW.ST.QUA.COP.FILES.FROM.AGENTS.TO.MQSIARCHIVE;P.FT.ST.QUA.DCAIN.FILE.ADF
P.JW.ST.QUA.COP.FILES.FROM.AGENTS.TO.MQSIARCHIVE;P.FT.ST.QUA.DCAIN.FILE.CRF
P.JW.ST.QUA.COP.FILES.FROM.AGENTS.TO.MQSIARCHIVE;P.FT.ST.QUA.DCAIN.FILE.IF
P.JW.ST.QUA.COP.FILES.FROM.AGENTS.TO.MQSIARCHIVE;P.FT.ST.QUA.DCAIN.FILE.NF
P.JW.ST.QUA.COP.FILES.FROM.AGENTS.TO.MQSIARCHIVE;P.FT.ST.QUA.DCAIN.FILE.PHF
P.JW.ST.QUA.CRITICAL.BAT;P.JW.ST.QUA.DLY_PROCESS.BAT
P.JW.ST.QUA.DCAOUTPUT.BAT;P.FT.ST.QUA.MOV.DCAOUT.FILES
P.JW.ST.QUA.IMPORT_EXTERNAL_AGENCIES.BAT;P.JW.ST.QUA.ACTIVITIES_WAREHOUSE.BAT
P.JW.ST.QUA.LMS_DATALOAD.BAT;P.JW.ST.QUA.CMS_DATALOAD.BAT
P.JW.ST.QUA.NO_EOD_FILES.BAT;P.JW.ST.QUA.NO_EOD_FILES_MIS.BAT
P.JW.ST.QUA.NO_EOD_FILES_MIS.BAT;P.JW.ST.QUA.WLY_PROCESS.BAT
P.JW.ST.SAP.CREATE.ST_MAINTAIN_M01_FLAG_FILE.TXT;P.JW.ST.SAP.DEL.ST_MAINTAIN_M01_FLAG_FILE.TXT
P.JW.ST.SAP.DEL.EOM_STATUS.TXT;P.EW.ST.SAP.MAINTEN_M01.FILE.EXIST
P.JW.ST.SAP.DEL.FI1_STATUS.TXT;P.NE.ST.SAP.S.MAIN
P.JW.ST.SAP.DEL.FI2_STATUS.TXT;P.EW.ST.SAP.FIC.FILE
P.JW.ST.SAP.DEL.FIC_STATUS.TXT;P.JS.ST.SAP.ST_FI_CFW
P.JW.ST.SAP.DEL.POS_STATUS.TXT;P.EW.ST.SAP.FI2.FILE
P.JW.ST.T24.STOB.WAIT.3600;P.JU.ST.T24.STOB_POST_LOCAL55.1.SH
P.JW.ST.T24.STOB.WAIT.3600;P.JU.ST.T24.STOB_POST_LOCAL55.2.SH
P.JW.ST.T24.STOB.WAIT.3600_NH;P.JU.ST.T24.STOB_POST_LOCAL55.1.SH_NH
P.JW.ST.T24.STOB.WAIT.3600_NH;P.JU.ST.T24.STOB_POST_LOCAL55.2.SH_NH
P.JW_GR_CMS_RECONCILE_400312.EXE;P.JW.GR.CMS.VISA.COPY_TO_DAILY_RUN_FILES_400312
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.B1BCDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7ARDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7BEDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7CFDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7GLDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7ORDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7PSDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7SDDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.I7TTDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8ADDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8BEDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8CFDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8GLDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8SDDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.P8TTDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.S1CRDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.EW.GR.BAZ.S1DCDDMMYYYY.DAT
P.NE.GR.BAZ.BATCHDATE.1;P.JS.GR.BAZ.ZBIT_MD_LOAD
